Shawnee Big Book Group|Location is: Shawnee|2|20:00:00|21:00:00|111 N Kickapoo St, Shawnee, OK 74801
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|3|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|4|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|5|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|6|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|7|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
RAY OF HOPE GROUP 2|Location is: AUCTION BUILDING|1|18:30:00|19:30:00|HIGHWAY 274, SEVEN POINTS, OK 75143
second chance|Location is: parsons|5|20:00:00|21:00:00|31st and morton, parsons, OK 67357
Rogers Group|Location is: Rogers, AR.|2|20:00:00|21:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|2|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Roger Group|Location is: Rogers, AR.|1|12:00:00|13:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|3|20:00:00|21:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|4|20:00:00|21:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|5|20:00:00|21:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|6|22:00:00|23:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|7|12:00:00|13:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group|Location is: Rogers, AR.|1|13:00:00|14:00:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|2|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|3|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|4|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|5|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|6|17:30:00|18:30:00|218 W. Cherry, rogers, OK 72756
Rogers Group 2|Location is: Rogers, AR.|1|20:00:00|21:00:00|218 W. Cherry, rogers, OK 72756
Kingman AA Group #1|Location is: Upstairs, to the left!|1|20:00:00|21:00:00|115 A Ave E, Kingman, OK 67068
Kingman AA Group #1|Location is: Upstairs, to the left!|6|20:00:00|21:00:00|115 A Ave E, Kingman, OK 67068
Kingman AA Group #1|Location is: Upstairs, to the left!|4|01:00:00|02:00:00|113 A Ave E, Kingman, OK 67068
DAINGERFIELD GROUP|Location is: FELLOWSHIP BAPTIST CHURCH|3|20:00:00|21:00:00|HIGHWAY 259, DAINGERFIELD, OK 75638
DAINGERFIELD GROUP|Location is: FELLOWSHIP BAPTIST CHURCH|5|20:00:00|21:00:00|HIGHWAY 259, DAINGERFIELD, OK 75638
VAN GROUP|Location is: METHODIST CHURCH|6|20:00:00|21:00:00|326 W MAIN STREET, VAN, OK 75790
Lake Area|Location is: Lake Area|1|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|2|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|3|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|4|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|5|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|6|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
Lake Area|Location is: Lake Area|7|14:00:00|15:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|2|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|3|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|4|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|5|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|6|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|7|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 2|Location is: Lake Area|1|12:00:00|13:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|2|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|3|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|4|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|5|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|6|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|7|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP 3|Location is: Lake Area|1|20:00:00|21:00:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|2|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|3|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|4|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|5|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|6|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|7|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
LAKE AREA GROUP|Location is: Lake Area|1|10:30:00|11:30:00|120 Market Street, Mabank, OK 75147
SHARPE’S HILL GROUP|Location is: SHARPE’S HILL COMMUNITY CENTER|2|19:30:00|20:30:00|, GATSON, OK 
Ashdown Group|Location is: Ashdown Group|3|20:00:00|21:00:00|521 S. 5th, Ashdown, OK 71822
Ashdown Group|Location is: Ashdown Group|5|20:00:00|21:00:00|521 S. 5th, Ashdown, OK 71822
Ashdown Group|Location is: Ashdown Group|1|09:30:00|10:30:00|521 S. 5th, Ashdown, OK 71822
Week That Was Group of District1|Location is: Prairie Creek Community Assoc.|3|19:30:00|20:30:00|14432 Hwy 12 East, Rogers, OK 72756
Week That Was Group|Location is: Prairie Creek Community Assoc.|1|19:30:00|20:30:00|14432 Hwy 12 East, Rogers, OK 72756
Week That Was Group|Location is: Prairie Creek Community Assoc.|6|19:30:00|20:30:00|14432 Hwy 12 East, Rogers, OK 72756
OLDE TIMEY GROUP|Location is: OLDE TIMEY GROUP|2|18:00:00|19:00:00|105 NE BARNARD ST, GLEN ROSE, OK 76043
OLDE TIMEY GROUP|Location is: OLDE TIMEY GROUP|5|18:00:00|19:00:00|105 NE BARNARD ST, GLEN ROSE, OK 76043
OLDE TIMEY GROUP|Location is: OLDE TIMEY GROUP|6|18:00:00|19:00:00|105 NE BARNARD ST, GLEN ROSE, OK 76043
Subiaco Meeting|Location is: Subiaco Academy - Benedict Hall|7|20:00:00|21:00:00|, Subiaco, OK 
LINDALE GROUP|Location is: FIRST UNITED METHODIST CHURCH|7|09:00:00|10:00:00|402 W HUBBARD, LINDALE, OK 75771
LINDALE GROUP|Location is: FIRST UNITED METHODIST CHURCH|3|19:00:00|20:00:00|402 W HUBBARD, LINDALE, OK 75771
LINDALE GROUP|Location is: FIRST UNITED METHODIST CHURCH|5|19:00:00|20:00:00|402 W HUBBARD, LINDALE, OK 75771
Mount Ida Group|Location is: American Legion|1|19:00:00|20:00:00|1184 Hwy 27 S, Mount Ida, OK 71957
PIONEER GROUP|Location is: ETMC|3|20:00:00|21:00:00|712 N WOOD AND HIGHWAY 271, GILMER, OK 75644
PIONEER GROUP|Location is: ETMC|6|20:00:00|21:00:00|712 N WOOD AND HIGHWAY 271, GILMER, OK 75644
Nashville Group|Location is: Nashville Group|2|20:00:00|21:00:00|202 Howard Street, Nashville, OK 71852
Nashville Group|Location is: Nashville Group|4|20:00:00|21:00:00|202 Howard Street, Nashville, OK 71852
Nashville Group|Location is: Nashville Group|6|20:00:00|21:00:00|202 Howard Street, Nashville, OK 71852
New Garfield Group|Location is: Brightwater Methodist Church|4|19:30:00|20:30:00|14108 E. Hwy 62, Garfield, OK 72732
New Garfield Group|Location is: Brightwater Methodist Church|6|19:30:00|20:30:00|14108 E. Hwy 62, Garfield, OK 72732
HAWKINS GROUP|Location is: HAWKINS PUBLIC LIBRARY|7|10:00:00|11:00:00|BLACKBURN AND GREEN STREET, HAWKINS, OK 75765
HAWKINS GROUP|Location is: HAWKINS PUBLIC LIBRARY|4|18:00:00|19:00:00|BLACKBURN AND GREEN STREET, HAWKINS, OK 75765
CALL TO RECOVERY|Location is: LEAGUEVILLE BAPTIST CHURCH|2|19:00:00|20:00:00|12081 FM 317, MURCHISON, OK 
DELUTH GROUP|Location is: DELUTH GROUP|3|20:00:00|21:00:00|5800 RICHMOND ROAD, TEXARKANA, OK 75503
Resentment Group|Location is: Mt. Ida Presbyterian Church|1|19:00:00|20:00:00|Hwy 270, Mount Ida, OK 71957
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|1|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|2|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|3|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|4|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|5|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|6|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP|Location is: STEPHENVILLE GROUP|7|12:00:00|13:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 3|Location is: STEPHENVILLE GROUP|1|18:00:00|19:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 3|Location is: STEPHENVILLE GROUP|3|18:00:00|19:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 3|Location is: STEPHENVILLE GROUP|5|18:00:00|19:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|1|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|2|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|3|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|4|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|5|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|6|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
STEPHENVILLE GROUP 2|Location is: STEPHENVILLE GROUP|7|20:00:00|21:00:00|611 S GRAHAM ST, STEPHENVILLE, OK 76401
Clean Air Group|Location is: The Alano Club|2|12:05:00|13:05:00|1800 E. 30th Street, joplin, OK 64804
Clean Air Group|Location is: The Alano Club|4|12:05:00|13:05:00|1800 E. 30th Street, joplin, OK 64804
Clean Air Group|Location is: The Alano Club|6|12:05:00|13:05:00|1800 E. 30th Street, joplin, OK 64804
Unity|Location is: Unity|1|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|2|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|3|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|4|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|5|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|6|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
Unity|Location is: Unity|7|14:00:00|15:00:00|2412 North Beaton, Corsicana, OK 75110
UNITY GROUP|Location is: UNITY GROUP|2|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP|Location is: UNITY GROUP|3|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP|Location is: UNITY GROUP|4|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP|Location is: UNITY GROUP|5|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP|Location is: UNITY GROUP|6|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP|Location is: UNITY GROUP|7|12:00:00|13:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|2|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|3|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|4|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|5|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|6|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|7|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
UNITY GROUP 2|Location is: UNITY GROUP|1|20:00:00|21:00:00|2412 N BEATON, CORSICANA, OK 75110
ONE DAY AT A TIME|Location is: SACRED HEART CHURCH|2|12:00:00|13:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME|Location is: SACRED HEART CHURCH|4|12:00:00|13:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME|Location is: SACRED HEART CHURCH|6|12:00:00|13:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 3|Location is: SACRED HEART CHURCH|3|18:30:00|19:30:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|2|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|5|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|4|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|6|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|7|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 2|Location is: SACRED HEART CHURCH|1|20:00:00|21:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 4|Location is: SACRED HEART CHURCH|6|22:00:00|23:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
ONE DAY AT A TIME 4|Location is: SACRED HEART CHURCH|7|22:00:00|23:00:00|4505 ELIZABETH STREET, TEXARKANA, OK 75503
A Better Way|Location is: Sugarhill United Methodist Church|3|20:00:00|21:00:00|1621 Sugarhill Rd.  , texarkana, OK 71854
LAKE O’ PINES GROUP|Location is: MASONIC BUILDING|2|20:00:00|21:00:00|414-B FM 450, ORE CITY, OK 75683
LAKE O’ PINES GROUP|Location is: MASONIC BUILDING|4|20:00:00|21:00:00|414-B FM 450, ORE CITY, OK 75683
LAKE O’ PINES GROUP|Location is: MASONIC BUILDING|1|20:00:00|21:00:00|414-B FM 450, ORE CITY, OK 75683
SERENITY CLUB|Location is: SERENITY CLUB|2|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|3|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|4|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|5|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|6|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|7|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB|Location is: SERENITY CLUB|1|08:30:00|09:30:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 6|Location is: SERENITY CLUB|1|10:00:00|11:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|2|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|3|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|4|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|5|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|6|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 2|Location is: SERENITY CLUB|7|12:00:00|13:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 4|Location is: SERENITY CLUB|3|13:00:00|14:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 7|Location is: SERENITY CLUB|1|14:00:00|15:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 8|Location is: SERENITY CLUB|1|15:00:00|16:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 5|Location is: SERENITY CLUB|3|18:15:00|19:15:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 5|Location is: SERENITY CLUB|5|18:15:00|19:15:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|2|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|3|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|4|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|5|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|6|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|7|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
SERENITY CLUB 3|Location is: SERENITY CLUB|1|20:00:00|21:00:00|2013 S ANN STREET, TEXARKANA, OK 75501
A Better Way Group|Location is: Sugarhill Methodist Church|4|20:00:00|21:00:00|Sugarhill Road, Texarkana, OK 71854
A Better Way Group|Location is: Sugarhill Methodist Church|3|20:00:00|21:00:00|Sugarhill Road, Texarkana, OK 71854
A Better Way Group|Location is: Sugarhill Methodist Church|6|20:00:00|21:00:00|Sugarhill Road, Texarkana, OK 71854
NEMASTEA GROUP|Location is: NEMASTEA GROUP|5|20:00:00|21:00:00|9TH AND WALNUT, TEXARKANA, OK 75501
EASTLAND|Location is: EASTLAND|2|18:00:00|19:00:00|302 N COLLEGE ST, EASTLAND, OK 76448
EASTLAND|Location is: EASTLAND|5|18:00:00|19:00:00|302 N COLLEGE ST, EASTLAND, OK 76448
EASTLAND|Location is: EASTLAND|3|20:00:00|21:00:00|302 N COLLEGE ST, EASTLAND, OK 76448
EASTLAND|Location is: EASTLAND|7|20:00:00|21:00:00|302 N COLLEGE ST, EASTLAND, OK 76448
Eastland AA|Location is: residential|7|20:00:00|21:00:00|302 N College, eastland, OK 76448
Alcoholics Anonymous|Location is: A.A. Bldg|7|20:00:00|21:00:00|302 N College Ave, Eastland, OK 76448
Eastland AA|Location is: residential|2|18:00:00|19:00:00|302 N College, eastland, OK 76448
Eastland AA|Location is: residential|3|20:00:00|21:00:00|302 N College, eastland, OK 76448
Eastland AA|Location is: residential|5|18:00:00|19:00:00|302 N College, eastland, OK 76448
ATHEN’S GROUP 5|Location is: ATHEN’S GROUP|1|09:00:00|10:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|2|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|3|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|4|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|5|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|6|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP|Location is: ATHEN’S GROUP|7|12:00:00|13:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 6|Location is: ATHEN’S GROUP|1|19:00:00|20:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 2|Location is: ATHEN’S GROUP|2|18:30:00|19:30:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|2|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|3|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|4|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|5|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|6|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 3|Location is: ATHEN’S GROUP|7|20:00:00|21:00:00|408 W TYLER STREET, ATHENS, OK 75751
ATHEN’S GROUP 4|Location is: ATHEN’S GROUP|6|22:00:00|23:00:00|408 W TYLER STREET, ATHENS, OK 75751
Nuts @ Noon|Location is: The Whine Cellar|2|14:00:00|15:00:00|66 W. Elm, Hillsboro, OK 76645
Nuts @ Noon|Location is: The Whine Cellar|3|14:00:00|15:00:00|66 W. Elm, Hillsboro, OK 76645
Nuts @ Noon|Location is: The Whine Cellar|4|14:00:00|15:00:00|66 W. Elm, Hillsboro, OK 76645
Nuts @ Noon|Location is: The Whine Cellar|5|14:00:00|15:00:00|66 W. Elm, Hillsboro, OK 76645
Nuts @ Noon|Location is: The Whine Cellar|6|14:00:00|15:00:00|66 W. Elm, Hillsboro, OK 76645
Clarksville Group|Location is: Clarksville Group|2|12:00:00|13:00:00|211 Central, Clarksville, OK 72830
Clarksville Group|Location is: Clarksville Group|3|20:00:00|21:00:00|211 Central, Clarksville, OK 72830
Clarksville Group|Location is: Clarksville Group|5|20:00:00|21:00:00|211 Central, Clarksville, OK 72830
Clarksville Group|Location is: Clarksville Group|7|12:00:00|13:00:00|211 Central, Clarksville, OK 72830
Clarksville Group|Location is: Clarksville Group|1|20:00:00|21:00:00|211 Central, Clarksville, OK 72830
CHANDLER LAKESIDE GROUP|Location is: LAKE PALESTINE UNITED METHODIST CHURCH|2|19:00:00|20:00:00|, Chandler, OK 
CHANDLER LAKESIDE GROUP|Location is: LAKE PALESTINE UNITED METHODIST CHURCH|4|19:00:00|20:00:00|, Chandler, OK 
CHANDLER LAKESIDE GROUP|Location is: LAKE PALESTINE UNITED METHODIST CHURCH|6|19:00:00|20:00:00|, Chandler, OK 
GLADEWATER GROUP|Location is: GLADEVIEW BAPTIST CHURCH|3|20:00:00|21:00:00|901 N CULVER, GLADEWATER, OK 75647
GLADEWATER GROUP|Location is: GLADEVIEW BAPTIST CHURCH|5|20:00:00|21:00:00|901 N CULVER, GLADEWATER, OK 75647
newton group|Location is: newton kansas|4|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|2|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|3|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|5|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|6|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|7|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
newton group|Location is: newton kansas|1|19:30:00|20:30:00|SW 14th St, Newton, OK 67114
Newton Group|Location is: S.W. 14th|1|07:30:00|08:30:00|SW 14th St, Newton, OK 67114
Lake Whitney 2|Location is: Bonanza Shopping Center|1|11:00:00|12:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|1|11:00:00|12:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|2|12:00:00|13:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|3|12:00:00|13:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|4|12:00:00|13:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|5|12:00:00|13:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|6|12:00:00|13:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney 2|Location is: Bonanza Shopping Center|7|11:00:00|12:00:00|300 FM-1713, Whitney, OK 76692
Lake Whitney|Location is: Bonanza Shopping Center|7|11:00:00|12:00:00|300 FM-1713, Whitney, OK 76692
EL LIBRO GRANDE GROUP|Location is: EL LIBRO GRANDE GROUP|7|17:00:00|18:00:00|623 WEST BOW STREET, TYLER, OK 75702
EL LIBRO GRANDE GROUP|Location is: EL LIBRO GRANDE GROUP|1|17:00:00|18:00:00|623 WEST BOW STREET, TYLER, OK 75702
